SD_SUB_SYSTEM,Discipline_Name,ITEM_Tag_NO,ITEM_Type_Code,HP_Priority,HP_Description,HP_Location
TEL-11,EL,00-CAM-01,CCTV,,Hold (Matrial Shortage),Material Shortage
TEL-11,EL,00-CAM-02,CCTV,,Hold (Matrial Shortage),Material Shortage
TEL-11,EL,00-CAM-03,CCTV,,Hold (Matrial Shortage),Material Shortage
TEL-11,EL,00-CAM-04,CCTV,,Hold (Matrial Shortage),Material Shortage
TEL-11,EL,00-CAM-05,CCTV,,Hold (Matrial Shortage),Material Shortage
TEL-11,EL,00-CAM-06,CCTV,,Hold (Matrial Shortage),Material Shortage
TEL-11,EL,00-CAM-07,CCTV,,Hold (Matrial Shortage),Material Shortage
TEL-11,EL,00-CAM-08,CCTV,,Hold (Matrial Shortage),Material Shortage
TEL-11,EL,00-CAM-09,CCTV,,Hold (Matrial Shortage),Material Shortage
TEL-11,EL,00-CAM-10,CCTV,,Hold (Matrial Shortage),Material Shortage
TEL-11,EL,00-CAM-11,CCTV,,Hold (Matrial Shortage),Material Shortage
TEL-11,EL,00-CAM-12,CCTV,,Hold (Matrial Shortage),Material Shortage
TEL-11,EL,00-CAM-13,CCTV,,Hold (Matrial Shortage),Material Shortage
TEL-11,EL,00-CAM-14,CCTV,,Hold (Matrial Shortage),Material Shortage
TEL-11,EL,00-CAM-15,CCTV,,Hold (Matrial Shortage),Material Shortage
TEL-11,EL,00-CAM-16,CCTV,,Hold (Matrial Shortage),Material Shortage
TEL-11,EL,00-CAM-17,CCTV,,Hold (Matrial Shortage),Material Shortage
TEL-11,EL,00-CAM-18,CCTV,,Hold (Matrial Shortage),Material Shortage
LS-02,EL,00-ELP-01,PANEL(EL),,Hold (Matrial Shortage),Material Shortage
120-14,EL,00-HTP-01,PANEL(EL),,Hold (Matrial Shortage),Material Shortage
120-14,EL,00-HTP-02,PANEL(EL),,Hold (Matrial Shortage),Material Shortage
120-14,EL,00-HTP-03,PANEL(EL),,Hold (Matrial Shortage),Material Shortage
LS-01,EL,00-LP-01,PANEL(EL),,Hold (Matrial Shortage),Material Shortage
LS-01,EL,00-RP-01,PANEL(EL),,Hold (Matrial Shortage),Material Shortage
LS-01,EL,00-SLP-01,PANEL(EL),,Hold (Matrial Shortage),Material Shortage
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0230|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0233|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0239|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0242|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0247|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0250|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0256|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0259|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0264|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0267|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0273|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0276|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0281|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0284|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0290|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0293|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0298|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0301|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0307|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0310|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0315|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0318|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0327|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0336|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0345|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0354|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0384|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0387|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0392|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0395|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0401|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0404|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0409|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0412|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0418|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0421|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0426|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0429|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0435|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0438|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0443|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0446|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0452|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0455|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0460|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0463|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0469|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0472|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0476|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0479|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0488|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0497|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0506|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21010 0515|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0011|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0018|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0022|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0026|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0030|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0034|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0038|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0042|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0047|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0050|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0054|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0058|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0066|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0070|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0074|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0078|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0082|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0086|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0094|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0098|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0102|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0106|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0110|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0114|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0119|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0122|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0126|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0130|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0134|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0138|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0144|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0147|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0150|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0153|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0156|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0159|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0162|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0165|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0168|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0171|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0174|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0177|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0180|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0183|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0186|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0189|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0192|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-17-254,PI_TP,,ISO-21011 0195|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-18-255,PI_TP,,ISO-33009 0017|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-18-255,PI_TP,,ISO-33009 0022|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-18-255,PI_TP,,ISO-33009 0025|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-18-255,PI_TP,,ISO-33009 0032|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-18-255,PI_TP,,ISO-33009 0036|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-18-255,PI_TP,,ISO-33009 0039|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-18-255,PI_TP,,ISO-33009 0044|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-18-255,PI_TP,,ISO-33009 0047|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-18-255,PI_TP,,ISO-33009 0054|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-18-255,PI_TP,,ISO-33009 0057|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-21-258,PI_TP,,ISO-29002 0024|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-21-258,PI_TP,,ISO-29002 0028|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-21-258,PI_TP,,ISO-29002 0038|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-21-258,PI_TP,,ISO-29002 0042|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-22-259,PI_TP,,ISO-29003 0015|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-22-259,PI_TP,,ISO-29003 0021|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-22-259,PI_TP,,ISO-29003 0032|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-22-259,PI_TP,,ISO-29003 0038|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-27-264,PI_TP,,ISO-34223 0025|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-27-264,PI_TP,,ISO-34223 0029|SPRINKLER|SPRAY NOZZLE,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-27-264,PI_TP,,ISO-34223 0035|SPRINKLER|SPRAY NOZZLE,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-27-264,PI_TP,,ISO-34223 0039|SPRINKLER|SPRAY NOZZLE,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-27-264,PI_TP,,ISO-34223 0045|SPRINKLER|SPRAY NOZZLE,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-27-264,PI_TP,,ISO-34223 0049|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-27-264,PI_TP,,ISO-34223 0053|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-27-264,PI_TP,,ISO-34223 0057|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-27-264,PI_TP,,ISO-34223 0063|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-27-264,PI_TP,,ISO-34223 0067|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-27-264,PI_TP,,ISO-34223 0073|SPRINKLER|SPRAY NOZZLE,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-27-264,PI_TP,,ISO-34223 0079|SPRINKLER|SPRAY NOZZLE,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-27-264,PI_TP,,ISO-34223 0085|SPRINKLER|SPRAY NOZZLE,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-27-264,PI_TP,,ISO-34223 0089|SPRINKLER|SPRAY NOZZLE,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-27-264,PI_TP,,ISO-34223 0095|SPRINKLER|SPRAY NOZZLE,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-27-264,PI_TP,,ISO-34223 0099|SPRINKLER|SPRAY NOZZLE,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-27-264,PI_TP,,ISO-34223 0103|SPRINKLER|SPRAY NOZZLE,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-27-264,PI_TP,,ISO-34223 0107|SPRINKLER|SPRAY NOZZLE,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-27-264,PI_TP,,ISO-34223 0113|SPRINKLER|SPRAY NOZZLE,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-27-264,PI_TP,,ISO-34223 0119|SPRINKLER|SPRAY NOZZLE,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-28-490,PI_TP,,ISO-30029 0029|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-28-490,PI_TP,,ISO-30029 0033|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-28-490,PI_TP,,ISO-30029 0040|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-28-490,PI_TP,,ISO-30029 0044|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-29-491,PI_TP,,ISO-30030 0027|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-29-491,PI_TP,,ISO-30030 0031|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-29-491,PI_TP,,ISO-30030 0040|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-29-491,PI_TP,,ISO-30030 0044|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-30-494,PI_TP,,ISO-12007 0015|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-30-494,PI_TP,,ISO-12007 0021|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-30-494,PI_TP,,ISO-12007 0025|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
4000-14,PI,4000-14-FW-30-494,PI_TP,,ISO-12007 0029|SPRINKLER|SPRAY NOZZLE SC._1/2,HOLD SEQ. FLUSHING PRECOMM
